book_id,title,authors,image_url
82436,Looking for Alibrandi,Melina Marchetta,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
937249,"Separation of Power (Mitch Rapp, #5)",Vince Flynn,https://images.gr-assets.com/books/1314830847m/937249.jpg
11544466,"Breathe (Breathe, #1)",Sarah Crossan,https://images.gr-assets.com/books/1330286837m/11544466.jpg
16842,A Single Man,Christopher Isherwood,https://images.gr-assets.com/books/1380688373m/16842.jpg
4952,What Is the What,Dave Eggers,https://images.gr-assets.com/books/1328837457m/4952.jpg
1651302,"Perfect (Pretty Little Liars, #3)",Sara Shepard,https://images.gr-assets.com/books/1363681820m/1651302.jpg
12675109,"Great by Choice: Uncertainty, Chaos, and Luck--Why Some Thrive Despite Them All","James C. Collins, Morten T. Hansen",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10843036,"Perfect Shadow (Night Angel, #0.5)",Brent Weeks,https://images.gr-assets.com/books/1360569222m/10843036.jpg
15832932,What I Thought Was True,Huntley Fitzpatrick,https://images.gr-assets.com/books/1479774148m/15832932.jpg
18404093,Save the Date,Mary Kay Andrews,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
223462,Gods in Alabama,Joshilyn Jackson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
30243,"Seduced by Moonlight (Merry Gentry, #3)",Laurell K. Hamilton,https://images.gr-assets.com/books/1500145890m/30243.jpg
76171,We,"Yevgeny Zamyatin, Clarence Brown",https://images.gr-assets.com/books/1421883730m/76171.jpg
11012,Dubliners,"James Joyce, Jeri Johnson",https://images.gr-assets.com/books/1334138184m/11012.jpg
46674,Feeling Good: The New Mood Therapy,David D. Burns,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6609758,"Numbers (Numbers, #1)",Rachel Ward,https://images.gr-assets.com/books/1386036562m/6609758.jpg
99383,"Blood Rites (The Dresden Files, #6)",Jim Butcher,https://images.gr-assets.com/books/1345557965m/99383.jpg
251665,Hotel du Lac,Anita Brookner,https://images.gr-assets.com/books/1346713260m/251665.jpg
12287209,"Wool (Wool, #1)",Hugh Howey,https://images.gr-assets.com/books/1327889474m/12287209.jpg
16280689,"Staked (The Iron Druid Chronicles, #8)",Kevin Hearne,https://images.gr-assets.com/books/1434745650m/16280689.jpg
8525590,"Wither (The Chemical Garden, #1)",Lauren DeStefano,https://images.gr-assets.com/books/1341532430m/8525590.jpg
10518110,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)","Lynsay Sands, Jeaniene Frost",https://images.gr-assets.com/books/1328313295m/10518110.jpg
16115612,And the Mountains Echoed,Khaled Hosseini,https://images.gr-assets.com/books/1358190204m/16115612.jpg
9460487,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",Ransom Riggs,https://images.gr-assets.com/books/1472782916m/9460487.jpg
39999,The Boy in the Striped Pajamas,John Boyne,https://images.gr-assets.com/books/1366228171m/39999.jpg
6512154,Zeitoun,Dave Eggers,https://images.gr-assets.com/books/1296580156m/6512154.jpg
83539,Fantastic Voyage,Isaac Asimov,https://images.gr-assets.com/books/1320425345m/83539.jpg
1241,A Million Little Pieces,James Frey,https://images.gr-assets.com/books/1483206985m/1241.jpg
5771014,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else","Daniel Coyle, John Farrell",https://images.gr-assets.com/books/1404579448m/5771014.jpg
12171769,7: An Experimental Mutiny Against Excess,Jen Hatmaker,https://images.gr-assets.com/books/1328764395m/12171769.jpg
129117,"The Spellman Files (The Spellmans, #1)",Lisa Lutz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32525,Art Through the Ages ,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1255781,Have a Little Faith: a True Story,Mitch Albom,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
154795,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",https://images.gr-assets.com/books/1383536130m/154795.jpg
7202841,"Locke & Key, Vol. 3: Crown of Shadows","Joe Hill, Gabriel Rodríguez",https://images.gr-assets.com/books/1377306494m/7202841.jpg
11500217,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,https://images.gr-assets.com/books/1423238576m/11500217.jpg
3552023,"One False Note (The 39 Clues, #2)",Gordon Korman,https://images.gr-assets.com/books/1357211034m/3552023.jpg
140097,"An Ice Cold Grave (Harper Connelly, #3)",Charlaine Harris,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13020,"King Henry IV, Part 1 (Wars of the Roses, #2)","William Shakespeare, David Scott Kastan",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
298816,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,Don Richardson,https://images.gr-assets.com/books/1328779463m/298816.jpg
1325218,"Scary Stories to Tell in the Dark (Scary Stories, #1)","Alvin Schwartz, Stephen Gammell",https://images.gr-assets.com/books/1440189576m/1325218.jpg
7119070,أحببتك أكثر مما ينبغي,أثير عبدالله النشمي,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23602561,The Cartel,Don Winslow,https://images.gr-assets.com/books/1429552939m/23602561.jpg
25354,Bastard Out of Carolina,Dorothy Allison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6862,Amsterdam,Ian McEwan,https://images.gr-assets.com/books/1403191209m/6862.jpg
9923372,Maine,J. Courtney Sullivan,https://images.gr-assets.com/books/1295996313m/9923372.jpg
23714544,"Beautiful Burn (The Maddox Brothers, #4)",Jamie McGuire,https://images.gr-assets.com/books/1452456357m/23714544.jpg
48464,A Good Man is Hard to Find and Other Stories,Flannery O'Connor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
280125,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",R.A. Salvatore,https://images.gr-assets.com/books/1474922224m/280125.jpg
6617185,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport","Simon Kuper, Stefan Szymanski",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7897620,I Still Dream About You,Fannie Flagg,https://images.gr-assets.com/books/1320471793m/7897620.jpg
552987,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8163722,Earth (The Book): A Visitor's Guide to the Human Race,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",https://images.gr-assets.com/books/1344264519m/8163722.jpg
91714,Civil War: A Marvel Comics Event,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",https://images.gr-assets.com/books/1345813608m/91714.jpg
3206011,Crazy Love: Overwhelmed by a Relentless God,"Francis Chan, Danae Yankoski, Chris Tomlin",https://images.gr-assets.com/books/1328763220m/3206011.jpg
11947829,"Ascend (Trylle, #3)",Amanda Hocking,https://images.gr-assets.com/books/1397955256m/11947829.jpg
3334563,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,https://images.gr-assets.com/books/1346484626m/3334563.jpg
13390528,"The Fallen Angel (Gabriel Allon, #12)",Daniel Silva,https://images.gr-assets.com/books/1468408514m/13390528.jpg
30120,Falling Up,Shel Silverstein,https://images.gr-assets.com/books/1327871908m/30120.jpg
929782,Martin Eden,"Jack London, Andrew Sinclair",https://images.gr-assets.com/books/1344411175m/929782.jpg
1127996,Betty Crocker's Cookbook,Betty Crocker,https://images.gr-assets.com/books/1431198491m/1127996.jpg
7937843,Room,Emma Donoghue,https://images.gr-assets.com/books/1344265419m/7937843.jpg
17277800,"Hawkeye, Volume 2: Little Hits","Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",https://images.gr-assets.com/books/1384620904m/17277800.jpg
762134,Palace Walk (The Cairo Trilogy #1),"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",https://images.gr-assets.com/books/1327882172m/762134.jpg
16141924,Dad Is Fat,Jim Gaffigan,https://images.gr-assets.com/books/1354052742m/16141924.jpg
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,https://images.gr-assets.com/books/1409595076m/16790.jpg
17228280,Better off Friends,Elizabeth Eulberg,https://images.gr-assets.com/books/1386372561m/17228280.jpg
949709,There Was An Old Lady Who Swallowed A Fly (Classic Books),Pam Adams,https://images.gr-assets.com/books/1413746503m/949709.jpg
827497,One Flew Over the Cuckoo's Nest,Dale Wasserman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
70420,The Undercover Economist,Tim Harford,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32692,Gerald's Game,Stephen King,https://images.gr-assets.com/books/1297737756m/32692.jpg
180426,"Dark Desire (Dark, #2)",Christine Feehan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
26252659,Big Rock,Lauren Blakely,https://images.gr-assets.com/books/1485375190m/26252659.jpg
78427,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
20505127,Daughter,Jane Shemilt,https://images.gr-assets.com/books/1403779092m/20505127.jpg
92143,Bone: The Complete Edition,Jeff Smith,https://images.gr-assets.com/books/1483068004m/92143.jpg
31456,The Twits,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1406090629m/31456.jpg
179735,The Girl Next Door,Jack Ketchum,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15566,"The Elf Queen of Shannara (Heritage of Shannara, #3)",Terry Brooks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6528034,True Blue,David Baldacci,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
14905,The Complete Novels,Jane Austen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33426,Hyperspace,Michio Kaku,https://images.gr-assets.com/books/1404794967m/33426.jpg
98413,"Nana, Vol. 1 (Nana, #1)",Ai Yazawa,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
51738,Just Listen,Sarah Dessen,https://images.gr-assets.com/books/1358270741m/51738.jpg
6428887,Pirate Latitudes,Michael Crichton,https://images.gr-assets.com/books/1332304096m/6428887.jpg
16054217,"The Book of Life (All Souls Trilogy, #3)",Deborah Harkness,https://images.gr-assets.com/books/1389281784m/16054217.jpg
3388,Corelli's Mandolin,Louis de Bernières,https://images.gr-assets.com/books/1479680795m/3388.jpg
7189177,"Spider Bones (Temperance Brennan, #13)",Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
120231,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,"Ina Garten, Maura McEvoy",https://images.gr-assets.com/books/1320438055m/120231.jpg
14836,Midnight's Children,Salman Rushdie,https://images.gr-assets.com/books/1371063511m/14836.jpg
2474084,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media","Walter Benjamin, Michael W. Jennings, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
103983,"Skeleton Key (Alex Rider, #3)",Anthony Horowitz,https://images.gr-assets.com/books/1306076661m/103983.jpg
991197,The Complete Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",https://images.gr-assets.com/books/1327876995m/991197.jpg
42058,Richard III,"William Shakespeare, John Jowett",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43324,Are You Afraid of the Dark?,Sidney Sheldon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1736739,Olive Kitteridge,Elizabeth Strout,https://images.gr-assets.com/books/1320430655m/1736739.jpg
238125,"Holiday in Death (In Death, #7)",J.D. Robb,https://images.gr-assets.com/books/1389932347m/238125.jpg
56480,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Elisabeth Elliot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40271,"Alvin Journeyman (Tales of Alvin Maker, #4)",Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6134826,"Blue Moon (The Immortals, #2)",Alyson Noel,https://images.gr-assets.com/books/1362336365m/6134826.jpg
3047851,"Wanted (Pretty Little Liars, #8)",Sara Shepard,https://images.gr-assets.com/books/1325823986m/3047851.jpg
7579,Awakening the Buddha Within: Tibetan Wisdom for the Western World,Lama Surya Das,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15746,One Door Away from Heaven,Dean Koontz,https://images.gr-assets.com/books/1308459846m/15746.jpg
200572,"My Man Jeeves (Jeeves, #1)",P.G. Wodehouse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
34492,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",Terry Pratchett,https://images.gr-assets.com/books/1290229201m/34492.jpg
13815,"Servant of the Empire (The Empire Trilogy, #2)","Raymond E. Feist, Janny Wurts",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18404248,That Night,Chevy Stevens,https://images.gr-assets.com/books/1382569155m/18404248.jpg
12288282,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,https://images.gr-assets.com/books/1331230049m/12288282.jpg
6634409,"The Darkest Hour (KGI, #1)",Maya Banks,https://images.gr-assets.com/books/1327927870m/6634409.jpg
13140,"Jack & Jill (Alex Cross, #3)",James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,https://images.gr-assets.com/books/1386852511m/21611.jpg
27208,The Third Policeman,Flann O'Brien,https://images.gr-assets.com/books/1343027425m/27208.jpg
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3165162,"Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)",Rick Riordan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1248179,The Appeal,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
28866,"Dark Prince (Dark, #1)",Christine Feehan,https://images.gr-assets.com/books/1405352801m/28866.jpg
17455585,"White Hot Kiss (The Dark Elements, #1)",Jennifer L. Armentrout,https://images.gr-assets.com/books/1377784515m/17455585.jpg
60932,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,https://images.gr-assets.com/books/1170553715m/60932.jpg
8563789,Where Things Come Back,John Corey Whaley,https://images.gr-assets.com/books/1330581469m/8563789.jpg
1776251,Jamie at Home: Cook Your Way to the Good Life,Jamie Oliver,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5907,The Hobbit,J.R.R. Tolkien,https://images.gr-assets.com/books/1372847500m/5907.jpg
552887,"Double Cross (Alex Cross, #13)",James Patterson,https://images.gr-assets.com/books/1256839349m/552887.jpg
11981168,"The One You Love (Emma Holden Suspense Mystery, #1)",Paul Pilkington,https://images.gr-assets.com/books/1328103463m/11981168.jpg
47994,"The Last Continent (Discworld, #22; Rincewind #6)",Terry Pratchett,https://images.gr-assets.com/books/1332672492m/47994.jpg
153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,https://images.gr-assets.com/books/1320443071m/153779.jpg
51428,"Rebel Angels (Gemma Doyle, #2)",Libba Bray,https://images.gr-assets.com/books/1333820283m/51428.jpg
4507,Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
337058,Jacob Have I Loved,Katherine Paterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1412138,"Iron Kissed (Mercy Thompson, #3)",Patricia Briggs,https://images.gr-assets.com/books/1358229529m/1412138.jpg
816,Cryptonomicon,Neal Stephenson,https://images.gr-assets.com/books/1327931476m/816.jpg
15851746,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Eben Alexander,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
139569,Stone Butch Blues,Leslie Feinberg,https://images.gr-assets.com/books/1328758827m/139569.jpg
24903031,"Blood Kiss (Black Dagger Legacy, #1)",J.R. Ward,https://images.gr-assets.com/books/1426697749m/24903031.jpg
11925514,"Code Name Verity (Code Name Verity, #1)",Elizabeth Wein,https://images.gr-assets.com/books/1388161911m/11925514.jpg
17262366,"One Summer: America, 1927",Bill Bryson,https://images.gr-assets.com/books/1380292864m/17262366.jpg
24452249,Did You Ever Have a Family,Bill Clegg,https://images.gr-assets.com/books/1440378380m/24452249.jpg
153783,"The Will of the Empress (Circle Reforged, #1)",Tamora Pierce,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings","Michelle Knight, Michelle Burford",https://images.gr-assets.com/books/1387770620m/20257122.jpg
25837341,The Good Neighbor,A.J. Banner,https://images.gr-assets.com/books/1465938498m/25837341.jpg
16081961,الأسود يليق بك,"أحلام مستغانمي, Ahlam Mosteghanemi",https://images.gr-assets.com/books/1351004560m/16081961.jpg
773514,"Emily Climbs (Emily, #2)",L.M. Montgomery,https://images.gr-assets.com/books/1403189071m/773514.jpg
8709526,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,https://images.gr-assets.com/books/1438483930m/8709526.jpg
20898019,"Ms. Marvel, Vol. 1: No Normal","G. Willow Wilson, Adrian Alphona",https://images.gr-assets.com/books/1413031883m/20898019.jpg
5552,QED: The Strange Theory of Light and Matter,Richard Feynman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6562380,When the Game Was Ours,"Larry Bird, Earvin Johnson, Jackie MacMullan",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13312527,"The Opportunist (Love Me with Lies, #1)",Tarryn Fisher,https://images.gr-assets.com/books/1374526831m/13312527.jpg
857502,Concerning the Spiritual in Art,Wassily Kandinsky,https://images.gr-assets.com/books/1405982387m/857502.jpg
10959277,The Future of Us,"Jay Asher, Carolyn Mackler",https://images.gr-assets.com/books/1366214559m/10959277.jpg
100322,Assata: An Autobiography,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",https://images.gr-assets.com/books/1328857268m/100322.jpg
4946005,Relentless,Dean Koontz,https://images.gr-assets.com/books/1320399029m/4946005.jpg
16249,Angry Housewives Eating Bon Bons,Lorna Landvik,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12513614,"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,https://images.gr-assets.com/books/1315343569m/12513614.jpg
77477,Blessings,Anna Quindlen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2137,A Home at the End of the World,Michael Cunningham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47401,"Chocolat (Chocolat, #1)",Joanne Harris,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32434,Mr. Murder,Dean Koontz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
28390369,Swing Time,Zadie Smith,https://images.gr-assets.com/books/1456491713m/28390369.jpg
5047880,"Hunger (Gone, #2)",Michael  Grant,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1809175,"The Magic Thief (Magic Thief, #1)","Sarah Prineas, Antonio Javier Caparo",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17254035,"Foreplay (The Ivy Chronicles, #1)",Sophie Jordan,https://images.gr-assets.com/books/1367338814m/17254035.jpg
293625,Child of God,Cormac McCarthy,https://images.gr-assets.com/books/1320509467m/293625.jpg
139004,Essays and Poems,"Ralph Waldo Emerson, Peter Norberg",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
846984,"Love, Stargirl (Stargirl, #2)",Jerry Spinelli,https://images.gr-assets.com/books/1320395760m/846984.jpg
519112,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,https://images.gr-assets.com/books/1338646527m/519112.jpg
37095,The Shell Seekers,Rosamunde Pilcher,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1464757,"Edensor (Tetralogi Laskar Pelangi, #3)",Andrea Hirata,https://images.gr-assets.com/books/1489733485m/1464757.jpg
18079719,Grasshopper Jungle,Andrew  Smith,https://images.gr-assets.com/books/1373059909m/18079719.jpg
13835,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7778981,"Halo (Halo, #1)",Alexandra Adornetto,https://images.gr-assets.com/books/1278885735m/7778981.jpg
1158706,"Strangers in Death (In Death, #26)",J.D. Robb,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8110748,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),"Meca Tanaka, 田中メカ",https://images.gr-assets.com/books/1272593631m/8110748.jpg
39963,"A Long Way from Chicago (A Long Way from Chicago, #1)",Richard Peck,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12743472,"Slated (Slated, #1)",Teri Terry,https://images.gr-assets.com/books/1453582609m/12743472.jpg
41707,"Atlantis Found (Dirk Pitt, #15)",Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
37451,"You Know You Love Me (Gossip Girl, #2)",Cecily von Ziegesar,https://images.gr-assets.com/books/1388599269m/37451.jpg
16128105,Big Brother,Lionel Shriver,https://images.gr-assets.com/books/1359981310m/16128105.jpg
16070521,"Come Away with Me (With Me in Seattle, #1)",Kristen Proby,https://images.gr-assets.com/books/1350383614m/16070521.jpg
8089,Rose Daughter,Robin McKinley,https://images.gr-assets.com/books/1398552029m/8089.jpg
17250,The Crucible,"Arthur Miller, Christopher Bigsby",https://images.gr-assets.com/books/1447764813m/17250.jpg
4924862,I Will Teach You To Be Rich,Ramit Sethi,https://images.gr-assets.com/books/1404581320m/4924862.jpg
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,https://images.gr-assets.com/books/1417900879m/13662.jpg
1237300,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22471294,Black Lies,Alessandra Torre,https://images.gr-assets.com/books/1407450110m/22471294.jpg
7739934,"Night Star (The Immortals, #5)",Alyson Noel,https://images.gr-assets.com/books/1362336383m/7739934.jpg
537094,The Overcoat,Nikolai Gogol,https://images.gr-assets.com/books/1448040003m/537094.jpg
14060046,Obsession,Jennifer L. Armentrout,https://images.gr-assets.com/books/1368003139m/14060046.jpg
6261270,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10345937,"Shades of Earth (Across the Universe, #3)",Beth Revis,https://images.gr-assets.com/books/1346494567m/10345937.jpg
3313418,"Extreme Measures (Mitch Rapp, #11)",Vince Flynn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23013953,Gut: The Inside Story of Our Body’s Most Underrated Organ,"Giulia Enders, Jill Enders",https://images.gr-assets.com/books/1435168687m/23013953.jpg
17399160,"Snow Like Ashes (Snow Like Ashes, #1)",Sara Raasch,https://images.gr-assets.com/books/1392224823m/17399160.jpg
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,https://images.gr-assets.com/books/1487044882m/51964.jpg
53061,Death in Venice,"Thomas Mann, Michael Henry Heim, Michael Cunningham",https://images.gr-assets.com/books/1410132000m/53061.jpg
9565548,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,https://images.gr-assets.com/books/1320269319m/9565548.jpg
9496240,"The Hangman's Daughter (The Hangman's Daughter, #1)","Oliver Pötzsch, Lee Chadeayne",https://images.gr-assets.com/books/1327868295m/9496240.jpg
9844,Prep,Curtis Sittenfeld,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2715,Salt: A World History,Mark Kurlansky,https://images.gr-assets.com/books/1414608893m/2715.jpg
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,https://images.gr-assets.com/books/1358261334m/6339664.jpg
166580,The Sandman: The Dream Hunters,"Neil Gaiman, Yoshitaka Amano",https://images.gr-assets.com/books/1327940077m/166580.jpg
9064899,"Endlessly (Paranormalcy, #3)",Kiersten White,https://images.gr-assets.com/books/1320349604m/9064899.jpg
99245,Nightfall,"Isaac Asimov, Robert Silverberg",https://images.gr-assets.com/books/1368557860m/99245.jpg
207034,"The Prophet of Yonwood (Book of Ember, #3)",Jeanne DuPrau,https://images.gr-assets.com/books/1320636285m/207034.jpg
7747263,"Misguided Angel (Blue Bloods, #5)",Melissa de la Cruz,https://images.gr-assets.com/books/1322343431m/7747263.jpg
236862,"Death Without Company (Walt Longmire, #2)",Craig Johnson,https://images.gr-assets.com/books/1349807862m/236862.jpg
10882,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
